,text,sentiment
6390,barangnya ok,isi ini ya ges (positive/neutral/negative)
6391,"bagus,barang ori asus...dijamin asli",isi ini ya ges (positive/neutral/negative)
6392,"Barang nya sudah di terima, kemasan rapi, berfungsi dengan baik thanks Lazada",isi ini ya ges (positive/neutral/negative)
6393,"produk mantap sesuai pesanan,,kurir JNE juga ramah..mantul lazada",isi ini ya ges (positive/neutral/negative)
6394,good sale,isi ini ya ges (positive/neutral/negative)
6395,berfungsi dengan baik. Thank's..,isi ini ya ges (positive/neutral/negative)
6396,"Barang cepat sampai. Sesuai gambar, original. Recomended. Awet hingga sekarang (2019)",isi ini ya ges (positive/neutral/negative)
6397,barangnnya udah sampai dngn aman dan berfungsi dengan baik 😊 Thank you CX Shop & lazada,isi ini ya ges (positive/neutral/negative)
6398,nice item..  daper bungkusnya juga..  lucunya dapet pena joyko jg kwkwkwkwkw..  trims,isi ini ya ges (positive/neutral/negative)
6399,"Belum dicoba menyinpan tapi sementara produk baik, respon penjual baik, bonus produk lumayan",isi ini ya ges (positive/neutral/negative)
6400,Digital tv nya sama sekali ga nangkep ubtuk daerah purwokerto,isi ini ya ges (positive/neutral/negative)
6401,"trima ksih,cpt pengirimimanya,2 hr sdh smpai,trima kasih ya",isi ini ya ges (positive/neutral/negative)
6402,harga bagus.. barang mulus.. thank you,isi ini ya ges (positive/neutral/negative)
6403,sudah 2 kali beli memuaskan.... di sini aja bro..,isi ini ya ges (positive/neutral/negative)
6404,sudah diterima tepat waktu...siip.... Belum dicoba,isi ini ya ges (positive/neutral/negative)
6405,Bagus .. ori.. Thanks seller..,isi ini ya ges (positive/neutral/negative)
6406,"tv nya mantap joss, fungsi normal 100%, yang bilang ga ada garansi nya itu orang ga baca buku panduan, kartu garansi terdapat di buku panduan. biasakan membaca boss",isi ini ya ges (positive/neutral/negative)
6407,"Barang sampai dgn keadaan selamat, biarpun kotak agak penyok. ingat ya guys, hati” di jln yg penting sampai ke rumah dgn selamat",isi ini ya ges (positive/neutral/negative)
6408,"sy kecewa barang nya ga bsa di pake sma sekali ka, di tukar bisa ga ka...",isi ini ya ges (positive/neutral/negative)
6409,"Dapat discounan, Tv oke , sampai rmh barang mulus tanpa cacat, dicoba bagus..menu analog, mirror, youtube ok semua, overall bagus, pengiriman lumayan lama dan trqcking kurang jelas, order 12 dini hari sampai rumah tgl 16..lumayanlah",isi ini ya ges (positive/neutral/negative)
6410,penipuan anjing katanya cpu prosesor nya 2.60 ternyata 1.10 taii lahhh lazada tolong lahh barang2nya jangan yg menipu gini langanan bisa pada kabur semua,isi ini ya ges (positive/neutral/negative)
6411,"ok, walaupun lama banget datangnya, sampai 1 minggu br sampai",isi ini ya ges (positive/neutral/negative)
6412,"saya sangat kecewa dengan lazada  dan LEX. barang tidak ada saya terima. tapi saat di tracking tertera barang sudah diterima. tolong cek kurirnya, karena di bilang akan antar senin ternyata ga ada. untuk kurir yg ambil tv yg saya beli, saya harap tobat dan tdk berbuat seperti itu lagi. karena sangat merugikan banyak pihak",isi ini ya ges (positive/neutral/negative)
6413,"pengiriman cepat, barang oke",isi ini ya ges (positive/neutral/negative)
6414,mantaf broh....gak rugi....,isi ini ya ges (positive/neutral/negative)
6415,ini gmna sih mba tipi nya ga mau nyala. bisa di tukar ga kan masih gransi,isi ini ya ges (positive/neutral/negative)
6416,Nb sdh diterima dengan baik. Kalo fitur nb lumayan bagus untuk komputasi ringan,isi ini ya ges (positive/neutral/negative)
6417,"Baru sempet nulis ulasan ... Barang alhamdulilah udah nyampe dalam 3 hari system COD ,packing rapih pake buble wrap ,,kurir pos nya juga ramah ... Dan kualitas barang mantap dgn harga segini ...walau masih HD tp pake ps4 pro dgn resolusi 1080p lancar ...semoga awet ,,thx LZD",isi ini ya ges (positive/neutral/negative)
6418,Barang oke. Rekomended,isi ini ya ges (positive/neutral/negative)
6419,harga murah pengiriman cepat,isi ini ya ges (positive/neutral/negative)
6420,"Hari ini Estimasi hari Terakhir! TOLONG KIRIM, BARU KALI INI KECEWA DENGAN LAYANANNYA",isi ini ya ges (positive/neutral/negative)
6421,"pket nya cpat nyampek,, barang bagus,,trimakasih lazada,,trimakasih juga buat kurirnya.",isi ini ya ges (positive/neutral/negative)
6422,lumayan barangnya insya ALLAH bisa dipake ya,isi ini ya ges (positive/neutral/negative)
6423,barangnya bagus di dalam kondisi baek sangat puas sekali,isi ini ya ges (positive/neutral/negative)
6424,"packing rapi, barang ok berkualitas dgn hrg segitu, cukup memuaskan. thanks lazada keep it up!",isi ini ya ges (positive/neutral/negative)
6425,"Baru sempat kasih ulasan, alhamdulillah barang sampai sesuai harapan tanpa kurang suatu apapun kecuali kartu garansi, overall puas. Chanel ada 2 yg biasa msh ada bintik sma chanel yg digital HD mulus banget,",isi ini ya ges (positive/neutral/negative)
6426,"Alhamdulillah walaupun pengiriman sedikit lama tapi barang bagus semuanya dan flash disknya berjalan dengan baik setelah dicoba dan isinya 28.8Gb it's oke, no problem :) Terima kasih yaa! Trusted.",isi ini ya ges (positive/neutral/negative)
6427,gambarnya bagus.... mudah2an kwalitas barang awet..,isi ini ya ges (positive/neutral/negative)
6428,nuhun gan barang nyampe . sesuai pesanan dan barangnya ori,isi ini ya ges (positive/neutral/negative)
6429,"Paket mendarat dengan selamat.. makasih lazada, selalu puas dech belanja disini",isi ini ya ges (positive/neutral/negative)
6430,"mantab, terima kasih banyak gan",isi ini ya ges (positive/neutral/negative)
6431,besar,isi ini ya ges (positive/neutral/negative)
6432,"So far so good, pengiriman cepat",isi ini ya ges (positive/neutral/negative)
6433,"Mantap,jadi senang peliharaan ku.tak letak di kandang sapi ini tv,jadi tiap pagi sapi-sapi saya pada teler smua.efek begadang,trima kasih lazada",isi ini ya ges (positive/neutral/negative)
6434,barang udah d rakit...tinggal cek doang sebelum.x saya ucap trimkasih,isi ini ya ges (positive/neutral/negative)
6435,barang sudah diterima.. produck rusak.. LCD pecah.. besok barangnya saya kirem kembali ke penjualnya.. sudah saya klaim ke lazada.. tinggal besok barang di kirem.,isi ini ya ges (positive/neutral/negative)
6436,gambarnya yaaahhuuuudd banget... hehehe cliiiing,isi ini ya ges (positive/neutral/negative)
6437,"so far so good, cuma gak bisa kirim ke kepri, saya harus pakai ekspedisi sendiri tapi kena 1jt, jadi tvnya taruk di jkt aja. tolong buat pengiriman ke kepri",isi ini ya ges (positive/neutral/negative)
6438,ok tiba cepat barang bagus hanya tidak ada nota pembelian nanti klaim garansi nya gmn ya ?,isi ini ya ges (positive/neutral/negative)
6439,Kalau ada bintang 0 itu saya kasih . saya pesan TV Coccaa 40inc tg datang Samsung 32inc. TV sudah saya kembalikan tapi dana saya tidak dikembalikan dari pihak LAZADA !!! Kirim barang tidak di cek dulu tapi giliran pengembalian barang tunggu dicek dulu baru dana kembali .Tutup aja LAzada,isi ini ya ges (positive/neutral/negative)
6440,mantul,isi ini ya ges (positive/neutral/negative)
6441,brg sdh diterima,isi ini ya ges (positive/neutral/negative)
6442,"rekomended seller, barang Original, fast respon dan cepat proses nya, terima kasih",isi ini ya ges (positive/neutral/negative)
6443,"mantap,rekomendasi buat beli xiaomi led tv berfungsi dengan baik dan  bagus pengoperasian android tv nya juga mudah",isi ini ya ges (positive/neutral/negative)
6444,"barang ok, tapi proses pengiriman agak lambat",isi ini ya ges (positive/neutral/negative)
6445,flashdisk oke sdh d terima n bs d gunakan dgn baik.,isi ini ya ges (positive/neutral/negative)
6446,Pengiriman cepat.. Barng sesuai pesanan...,isi ini ya ges (positive/neutral/negative)
6447,Palsu...kw...di D H2testw...cuma terbaca 500 mb,isi ini ya ges (positive/neutral/negative)
6448,kereeen abissss.... thx Sam-Laz,isi ini ya ges (positive/neutral/negative)
6449,semoga saja awet 😁,isi ini ya ges (positive/neutral/negative)
6450,"sip barang sudah sy terima,packig bagus,pengiriman lumayan lama..",isi ini ya ges (positive/neutral/negative)
6451,"Mantull, pengiriman terbaik sehari nyampe.. pertahankan lazada",isi ini ya ges (positive/neutral/negative)
6452,"barangnya sudah diterima,, thanks lazada",isi ini ya ges (positive/neutral/negative)
6453,"Alhamdulilah barang cepat sampai,tapi saya memesan warna hitam yang dikirimkan warna biru,dan hardcase kebesaran",isi ini ya ges (positive/neutral/negative)
6454,Beli tanggal 30 juni udah panik pengen di pake tanggal 5 juli di estimasi sampe ke rumah tanggal 4-6juli eh datengnya manah tanggal 1 juli recommended dah semoga sukses selalu,isi ini ya ges (positive/neutral/negative)
6455,Mantap. Packing rapi. Barang cepat dikirim 🙏🙏🙏recomended beli tcl. Isinya allah beli lagi di 9. 9 lazada tcl,isi ini ya ges (positive/neutral/negative)
6456,"Barangnya cepat sampai, padahal baru kemarin dipesan. Barangnya berfungsi dengan baik",isi ini ya ges (positive/neutral/negative)
6457,"baguss, packing baik, dapet harga murah juga cmn 4,1xx jt 😍😍😍, kekurangannya dos, jadi belum terinstall windows, jdi sya install sendiri w10 pro nambah mantul laptopnya 😍😍",isi ini ya ges (positive/neutral/negative)
6458,Barang oke.  Segel asus. Joss,isi ini ya ges (positive/neutral/negative)
6459,mantap. asli,isi ini ya ges (positive/neutral/negative)
6460,"menurut sy paket TV sdh Ok, hanya complain sy tdk bs di bantu mengenai cicilan. terimakasih",isi ini ya ges (positive/neutral/negative)
6461,Barang sudah sampai. ALHAMDULILLAH. Semoga Awet. Cuma 1 Yang Kurang. INI MASUKAN  buat LAZADA. mohon di lampirkan NOTA PEMBELIAN. kalau KOMPLAIN GARANSI biar enak. MOHON USULAN SAYA DI PERHATIKAN.,isi ini ya ges (positive/neutral/negative)
6462,"bagus sekali. pengiriman cepat. hari ini transfer besok barang sudah sampai, free ongkir pula. untuk OS TVnya apa bisa diupdate. bukan android jadi buat browsing aplikasi terlalu berat. YouTube lancar jaya",isi ini ya ges (positive/neutral/negative)
6463,Kiriman cuma sehari jum'at tf sabtu siang dpt. Keren dan fungsi dgn baik,isi ini ya ges (positive/neutral/negative)
6464,Baguuuusssss....,isi ini ya ges (positive/neutral/negative)
6465,Top bgt.. Makasi kak,isi ini ya ges (positive/neutral/negative)
6466,"belum dicoba semua, tapi tampak luar kondisi OK.. hanya masalah packing ada sedikit yang peyok.. tp mungkin karena pengirimannya..",isi ini ya ges (positive/neutral/negative)
6467,ok barang sudah diterima,isi ini ya ges (positive/neutral/negative)
6468,"Barang sampai dgn cpt,mlh lbh cpt dari ekstimasi dan sesuai gambar barangnya.",isi ini ya ges (positive/neutral/negative)
6469,"paket sudah diterima. sejauh ini bagus, semoga awet tv nya. terima kasih seller & lazada",isi ini ya ges (positive/neutral/negative)
6470,"Dapat harga flash sale 3.199 udah smart tv. Sudah dicoba cast dan youtube berfungsi baik bisa connect Bluetooth speaker jg. Untuk connect voice assistant, dipencet dulu voice assistant nanti pas searching Bluetooth pencet tombol home sama arrow kiri bersamaan. Lalu untuk pengiriman nanti akan ada coocaa vip guarantee card tp tanpa kartu garansi, bisa chat CS untuk minta dikirimkan invoice. Info dari CS lazada, kartu garansi bisa menggunakan invoice nanti di email kan. Yang comment ga dapet kartu vip bisa cek di kerdus, nempel dia di amplopin kartu vip nya",isi ini ya ges (positive/neutral/negative)
6471,mantul ji tawwa barang nya.,isi ini ya ges (positive/neutral/negative)
6472,"Barang sesuai pesanan, sayangnya tidak ada kartu garansi. mohon petunjuk cara mendapat garansi resminya",isi ini ya ges (positive/neutral/negative)
6473,"Sesuai pesanan, proses tidak lama",isi ini ya ges (positive/neutral/negative)
6474,"Barang nya udah nyampe dngn slamat tdk ada lecet tv nya bagus,mksih coocaa",isi ini ya ges (positive/neutral/negative)
6475,mantap. asli,isi ini ya ges (positive/neutral/negative)
6476,Alhamdulillah barang udh sampe.  Gada yg rusak/cacat. Semuanya sesuai. Kurir juga bik&ramah. Pokonya recomended dah,isi ini ya ges (positive/neutral/negative)
6477,Barang bagus sesuai  .mantull,isi ini ya ges (positive/neutral/negative)
6478,bagus,isi ini ya ges (positive/neutral/negative)
6479,. flashdisk baru 2 hari udah rusak di format di GDB tidak bisa malah lemot laptop,isi ini ya ges (positive/neutral/negative)
6480,produk bagus,isi ini ya ges (positive/neutral/negative)
6481,barang nya sesuai deskripsi,isi ini ya ges (positive/neutral/negative)
6482,"kalau belum siap jual, nggak usah pajang barang di etalase, bikin ribet, pesanan 4 hari tdk di proses, trus di tolak, payah",isi ini ya ges (positive/neutral/negative)
6483,Cepet bgt pengirimannya. Barangnya ok thankyou lazada,isi ini ya ges (positive/neutral/negative)
6484,"produk baik, cepat bootingnya",isi ini ya ges (positive/neutral/negative)
6485,"barang sampai dengan selamat, sampai kurang dari 24jam, kurir ny ramah. saya ambil 2 TV, Alhamdulillah barang berfungsi dgn baik, thank Lazada",isi ini ya ges (positive/neutral/negative)
6486,"Lazada top..tv pesanan dtang cepat ,malam kamis pesan jumat pagi barang sampai.puas belanja di lazada",isi ini ya ges (positive/neutral/negative)
6487,Sudah dicoba dan normal semua....mantul. trims CX Shop😘,isi ini ya ges (positive/neutral/negative)
6488,tidak dapat digunakan,isi ini ya ges (positive/neutral/negative)
6489,"fast delivery, good item",isi ini ya ges (positive/neutral/negative)
6490,Bagus,isi ini ya ges (positive/neutral/negative)
6491,"Mantaap,dapat harga TV LED termurah hanya di Lazada,,TV 24` hanya 1jt,sudah dixoba dan terpasang,gambar bening,cuma 1 yg kurang tidak bisa USB Movie",isi ini ya ges (positive/neutral/negative)
6492,"barangnya sesuai pesanan, berfungsi dengan baik",isi ini ya ges (positive/neutral/negative)
6493,Cakep manja,isi ini ya ges (positive/neutral/negative)
6494,",👍👍👍",isi ini ya ges (positive/neutral/negative)
6495,Mantap,isi ini ya ges (positive/neutral/negative)
6496,"sip mantap,nunggu flashsale selanjutnya,SOLDOUT",isi ini ya ges (positive/neutral/negative)
6497,tvnya bagus..pengirimannya cepat banget..mlm order eehh besoknya barang nyampe...tq lazada n seller,isi ini ya ges (positive/neutral/negative)
6498,"Mantap, barang nya bagus, diterima sesuai estimasi.. packing nya pakai kayu sehingga aman, dan penggunaan nya mudah s.d sekarang lancar jaya.. trim's..👍🙏",isi ini ya ges (positive/neutral/negative)
6499,"bagus2 aja...cuma stiker2 HDMI dll yg di tempel di telivisi sebaiknya jjangan pakai sticker yg kertas yg susah di kletek ,,,,sebaiknya stiker plastik yg mudah di kletek , di cabut dan dibersihkan   angan tempelan",isi ini ya ges (positive/neutral/negative)
6500,pesanan diterima dengan baik.. pihak ekspedisi langsung respon begitu paket tiba.. sdh di pake langsung.. kualitas bagus.. terima kasih Lazada & Coocaa..,isi ini ya ges (positive/neutral/negative)
6501,produknya berkualitas dibandingkan merek lain,isi ini ya ges (positive/neutral/negative)
6502,"Kalo dari lazadanya sih ngepak barangnya lumayan cepet atau ga terlalu lama, tp pas udh di jasa kurir yang dipakai lazada yaitu pos indonesia, barang saya ketahan lama banget di pos indonesia. Akhirnya ambil sendiri ke kntor pos indonesianya karena waktu itu buat kado. Alasan pos indonesia karena lagi overload, klasik banget wkwk. Semoga lain kali ada pilihan kurir yang bisa dipilih pembeli. Gapapa deh bayar asal bener..",isi ini ya ges (positive/neutral/negative)
6503,Terima ka sih Lazada orderan saya tepat waktu.. saya puas dengan membeli tv Philips karena kualitas gambar jernih dan simple untuk pengaturan nya. cuma sayang kalau lihat port usb ada 1 sedangkan di ulasan lazada ada 2..tapi tak apalah.,isi ini ya ges (positive/neutral/negative)
6504,"barang nyampe sesuai perkiraan, kapasitas belum di cek dan belum di coba juga, semoga ok dan sesuai perkiraan",isi ini ya ges (positive/neutral/negative)
6505,d terima dengan baik.. makasih,isi ini ya ges (positive/neutral/negative)
6506,"Terima kasih sudah saya terima barangnya, kualitas produk mantap belum ada kendala untuk saat ini, untuk jasa pengirimanya agak lama oleh N.E",isi ini ya ges (positive/neutral/negative)
6507,"barang cepet sampai, order kapan sampenya hr brikutnya",isi ini ya ges (positive/neutral/negative)
6508,"pengiriman cepat, produk original",isi ini ya ges (positive/neutral/negative)
6509,"Tidak sesuai gambar,tidak ada obeng,dan tidak ada dompet/kantung pelindung yg ada digambar,tolong diperbaiki",isi ini ya ges (positive/neutral/negative)
6510,"Alhamdulillah paket sudah diterima.. Lum dicoba, mdh2an awet, amiiin YRA",isi ini ya ges (positive/neutral/negative)
