text,sentiment
"sangat kecewa baru buka dari kotaknya sudah ada pegangan karet kepalanya patah, ke dua saya mau ngecas batrai pengecasannya konslet untung tidak terjadi kebakaran, sangat2 kecewa berbelanja di sini",negative
"kami sengaja pilih jokowi di polling fadlizon biar bong sok nanti 2019 , ini lawan bang fh saja keok",negative
menyesal x ini . kepiting tidak bersih . gurame bau tanah . mesti banyak perbaharui qualitas makanan aneh,negative
"berenang di palmbay tidak rekomendasi ya . tempat wahana nya ombak nya saja sepertinya asik , itu pun ada jam-jam nya . air tumpah nya tidak jalan karena lagi dibenarkan , air kolam nya kotor , terus tempat mandi nya beuh mending mandi di rumah",negative
Respon sangat lama sekali No recomended,negative
"suasana tenang berubah jadi tidak nyaman ketika seorang wanita menegur mobil vendor dengan nada tinggi dan keras di depan para tamu yang sedang makan , lalu seorang tamu menegur wanita tersebut karena merasa terganggu dengan omongan wanita tadi , bukan meminta maaf karena telah mengganggu tamu yang sedang makan tetapi dia malah mengaku sebagai pemilik restoran dengan tatapan sinis .",negative
"yg di pesan warna ngga sesuai klu memang ngga ada bilang aja ngga ada jgn bilang ada, saya ini beli bukan minta.",negative
"BARANG RUSAK, TIDAK BISA ADI CHARGE . SEHINGA TIDAK BISA DIPAKAI. RESPON PENJUAL SANGAT LAMBAT !!. SAYA KECEWA SBGI PEMBELI !",negative
ancuuuurrrr bubukkkk remukkk tak berbentukkkkkkkkkkkkkkkkkkllkl,negative
"zuppa sup nya manis , corn krim soup nya juga manis banget . sampai enek makan nya . dengan harga yang mahal , krim soup rasanya dibuat dari tepung instan . dinot sepadan to dicoba .",negative
fadli zon itu digantung di monas saja . dia itu setan bertopeng manusia makan uang rakyat .,negative
"tidak ada enak nya makan di sana , bakso tidak enak , teh manis nya rasanya aneh , mi ayam nya mie nya kelembekan , tidak mau lagi deh ke sana .",negative
"respon cellernya setengah mati nungguinnnn....pengiriman nunggu berhari hari padahal pake pengiriman instan dah bayar ongkir mahal celler sama pembeli tinggla di Jakarta Utara g arekomen buat pembeli lagi cari yang lain...,,dari pada emosi nungguin",negative
bocor payahlah ga di periksa dulu,negative
ga tahan lama...1/2 mgg setelah beli sudah rusak,negative
"mending jualan takjil aja , bala",negative
Ada kekecewaan ketika lihat brg datang.....Aq pikir barang beda dgn Fishing pen yg ada dipasaran tp ternyata sma saja mlah ini meragukan ketahanannya.......lihat fto komentar smua typenya sma tp yg dikirim ke Aq mlah beda.,negative
"Barangnya ga sesuai sama gambar, ukuran nya kecil.. kecewa pkoknya",negative
"respon pengiriman sangat lambat.status sengaja dirubah ke pengiriman agar tidak ada batas waktu batal otomatis. tapi barang tidak dikirim-kirim. status berubah jadi pengiriman sampai resi keluar 3 hari, baru kurir berhasil pickup barang. PAYAH....!!!",negative
menyedihkan,negative
"tidak dong . aku pilih sby , eh pilih prabowo maksude . dan yang akan datang aku pilih yang selain jokowi seperti biasanya yang selain dari partai banteng moncong tepung . grinningfacewithsmilingeyes",negative
tadinya saya tidak suka ikan . selain bau amis harga nya pun mahal .,negative
"untuk khas dari resto ini menurut saya tidak ada , porsi nya kecil dan rasanya biasa saja . jangan datang saat jam makan , ramai nya bisa seperti pasar . terakhir kami datang berempat pesan kakap asam manis , fu yung hai , tahu tempe dan sayuran . tidak ada yang istimewa",negative
rakyat sudah jenuh mendengar ocehan politikus jika baik kenapa tidak katakan baik . kenapa semua yang dilakukan pemerintah . semuanya tidak ada baiknya .,negative
"cina gila . otak nya di pantat ! biasa hidup di hutan sih , jadi tidak bisa hidup bertetangga",negative
yang juara nyolong itu pdip,negative
rusak 3 pcs gak bisa pakai karena packing asal,negative
semua program yang ada ya kuya nya tidak pernah berfaedah .,negative
terakhir-terakhir pakai indosat rasanya ingin marah hampir tidak bisa dipakai,negative
karyawan jne tidak becus banget sih mengantarkan barang nya,negative
rasanya kaya buav*ta. gk worth it,negative
"mana kinerja nya yang paling buruk ? tni , polri , satpol pp , hansip atau satpam ?",negative
siapa lagi dalang nya ? ya jelas tikus got yang itu-itu aja bro .,negative
GK NYALAH PARAH,negative
"tali senter kepala ,berubah... gak bagus.... kecewa.",negative
"Seller 2x masalah dalam pengiriman barang. Pertama, saya beli 3 macam barang yg di kirim cuman 1 macam. Kedua, barang yg kurang sudah dikirim tetapi tidak seusai pesanan saya. Alhasil cuman 2 barang yg saya pesan yg nyampe. Ngasih resi jg tidak sesuai di pengajuan komplain, admin slow respon, official store ga menjamin deh",negative
Bam pengerasnya gak dikirim?,negative
kualitasnya mengecewakan..blm dipake sudah rusak bola joinnya..,negative
"telkomsel gemar nya bikin orang marah-marah , paket data nya mahal tapi kok ya internet nya lambat banget .",negative
dulu waktu saya kecil suka berenang di sini sambil makan cemilan . cemilan yang paling saya suka itu bitterballen dan chicken drumstick nya . bitterballen nya rasanya masih sama tapi chicken drumstick nya rasanya sudah menurun jauh . sup krim ayam nya juga kurang enak . cukup kecewa secara secara keseluruhan baik .,negative
"rice cooker baru beli tp nasi bau dan berair tp tidak bs di ganti barang baru dr toko ini tidak seperti toko2 lain yg kalo barang rusak itungan hari ada garansi toko bs di tukar dgn yg baru bukan diservice seperti yg di sarankan toko. saya sudah bawa ke service center dan hari ini nasinya tetap basah. jujur saya kecewa krn saya memilih toko ini biar kl kenapa2 ngak ribet,ternyata saya salah,saya beli rice cooker mahal menurut saya agar bisa punya rice cooker bagus tp nyatanya seperti ini saya sangat kecewa.",negative
kekacauan selama 16 tahun ada nya kpk ini seperti ada yang menjaga supaya tetap kacau . ketidaksinkronan antara lembaga dan antara aturan sebetulnya kasat mata . tapi sengaja dijaga . saling curiga antar lembaga terus saja terjadi mulai sampai,negative
"nama mal kurang sesuai dengan kenyataan . hanya restoran saja dan beberapa mahal harga - nya , kalau tidak ada cgv blitz mungkin makin sepi saja mal ini . ke sana hanya untuk makan burger saja , yang lain mahal . bisa bisa 100 ribu habis untuk makan malam saja untuk 1 orang",negative
lama banget sampenya..pas nyampe jamuran gini..haduuh..parah deh,negative
penakut,negative
dancing crab pedas sekali . wow kepiting pedas dan campur dengan jagung . udang . ketang . kerang dan volter . juga tanpa piring . langsung di gelar di meja yang sudah di alas plastik . kurang enak makanan nya .,negative
Yang di pesan merah yg datang biru parah,negative
saya itu memesan tiket dot com . sudah dibayar email belum ada balasan . bukti pembayaran sudah saya kirim by email . saya masukkan data balasan nya pemesanan kadaluarsa terus . akhirnya saya beli lagi langsung ke loket . saya minta uang kembali masih menunggu 3 - 14 hari . ambil saja uang tiket nya tidak apa-apa . sedih saya download aplikasi ini .,negative
"gue sih sedih . sebagai sarjana politik , ini membuktikan bahwa politik kotor itu masih kuat dan bisa menang",negative
sedih liat analog kirinya . akan lebih baik apabila di kirim kaya analog kanan,negative
bubarkan saja dpr . rakyat tidak butuh diwakili orang-orang brengsek !,negative
"jogja saya mau kritik dong , kecewa banget sama pelayanan transjogja . parah ! atau memang saya yang kurang tahu sistem operasi nya bagaimana atau memang sistem operasi nya yang tidak sesuai standar . itu cuma karena saya kelewatan halte . orang yang baiknya kasih tahu bagaimana",negative
"Pesen kopi keluarga 2 botol, yg dikirim cm 1 botol. Penjual dichat tidak ada respon sama sekali. Sangat mengecewakan penjualnya.",negative
bongkar bang ! biar terlihat siapa-siapa saja yang melacur,negative
busanya kotor,negative
"sudah mau mati , permintaa nya banyak amat seperti . kaum pasukan nasi bungkus",negative
sedang berada di titik jenuh dan ingin liburan tapi kenyataan nya bab 2 saja belum acc,negative
tidak ikhlas,negative
"sudah dtrima barusan, ada cacat goresan2 jadi ga mulus kesan spt bekas ketara (_ _) tapi y sudahlh. thanks.",negative
saya penasaran ingin mengunjungi tempat ini karena ada kuliner pedas tapi ala resto . richeese factory sudah banyak buka cabang di bandung . namun sepertinya saya belum menemukan beda resto makanan cepat saji ini dengan makanan cepat saji yang lain . kecuali menu pedas nya itu . tapi sayang nya tidak begitu memuaskan . karena pedas nya terasa pahit dan panas . tidak ada cita rasa lain . mungkin lain kali saya . lanjutan,negative
"daripada apbd habis untuk nafsu korupsi cina yaitu pembelian tanah rumah sakit sumber waras yang dibeli dari yayasan cina , mending uang nya buat ganti tanah gubuk liar orang miskin di ciliwung .",negative
"saya hilang 2.5 juta dari apa ini karena , terjadi eror saat melanjutkan pembayaran yang terpending menyebabkan isi-isi data penumpang dan terjadi kesalahan flight . kecewa sekali dengan fasilitas yang ada .",negative
"pengiriman lamaaaaaa banget, sampai sudah beli ditempat lain baru datang, pengiriman lebih 1 bulan...kacau ??",negative
barang tidak sesuai no ya besar tp nyatanya kecil,negative
"paket saya juga sampai sekarang tidak sampai sampai sudah 5 hari status nya dengan pengiriman courier jakarta , parah sekarang jne",negative
"luar biasa kecewa sangat dengan aplikasi ini , saya sudah hubungi pusat panggilan untuk cek pemesanan saya karena saya sudah bayar dan tidak muncul e - tiket nya , bahkan saya sudah kirim bukti transaksi nya ke e-mail , hingga saat ini tidak ada pihak pusat panggilan yang menghubungi , kecewa .",negative
"Beli 3 pcs, 2 pcs tidak berfungsi, barang disegel service dan pernah bongkaran, komplain dipusat resolusi tidak dtanggapi...",negative
iklan indosat ini bikin marah,negative
"makan malam yang sestrategis di sini dengan menu pilihan khas sunda , namun mungkin perlu dipikirkan juga bagaimana menyiapkan menu untuk tamu yang berasal dari luar negeri seperti dari eropa yang tidak bisa memakan masakan pedas , karena di restoran ini menu utama bisa nya bumbu sudah tercampur dengan rasa pedas , walaupun kalau kita rasakan itu adalah biasa saja tetapi bagi lidah asing kurang cocok .",negative
"Sdh claim percuma tidak ada prnggantian dan tgg jwb, pihak dettol blg kesalahan pengirim, dan byr insurance pun percuma tdk di ganti jg cape deh",negative
"brangnya ringkih baru dateng uda pecah 3 part padahal kemasan uda oke, next time di cek dlu sebelum kirim",negative
islam tidak punya toleran,negative
kepemimpinan jokowi tidak ada apa apa nya daripada kepemimpinan suharto,negative
anak sekarang sulit untuk dinasehati,negative
sby juga cabut saja warga kehormatan nya ! lagipula sepakterjang sby uji banding banyak penyelewengan nya jika di banding pengabdian nya !,negative
"islam arti nyai sama dengan induk babi , s sama dengan sengsara seumur hidup , l sama dengan lama-lama semakin gila , a sama dengan anak anjing , m sama dengan manusia miskin . itulah arti islam yang kalian tidak ketahui wahai orang bodo !",negative
"Sangat kecewa, barang rusak.., reseler jualan tdk amanah... Klo jualan amanah ya kak biar berkah..",negative
"orang tidak punya agama dan saling bersetubuh dengan keluarga nya sendiri , macam keturunan nias ! najis kalian gayo anjing .",negative
bangsa mau dibawa ke mana . kapok . mana polisi mana polisi . tidak sadar-sadar itu kerjaan fpi,negative
"Nga sesuai yg di harapkan, pingin yg kecil2 jd besar dan cenderung kasar jd nya",negative
"depok ini lumbung pks , tapi tingkat kriminalitas nya termasuk tinggi , curanmor , geng motor , bahkan api nya pun aktif , dan gaya pemerintahan di depok yang anyar saya tidak berdampak kepada turun nya tingkat kejahatan , ditambah lagi ada kampus besar yang jadi basis pro khilafah , malah kebanyakan jargon .",negative
aku mau marah sama indosat . kesal .,negative
"Miniboxnya sih ok lampu led berfungsi dan menyala semua , tapi kabel usbnya bengkok jadi ga bisa masuk ke kepala charger jadi tidak bisa berfungsi dengan baik jadi saya pakai kabel charger hp, saya komplain dengan maksud tinggal kirim saja kabelnya tapi ini malah minta bukti unboxing lah memang saya youtuber hrs ada video unboxing klo belanja online, fyi ya kemasan dari ekspedi baik tidak ada rusak klo masalah didalemnya bengkok ya saya gak tau,",negative
"berusaha melupakan mu , sama sulit nya dengan mengingat seseorang yang tak pernah ku kenal membuat aku galau",negative
pecat ketua umum pb nu yang penjilat itu ! kau jilat-jilat itu pantat nya ahok dan jokowi wahai para ulama penjilat !,negative
"Kualitas Kurang bagus, kalau di pegang masih masih terasa banget seperti stiker dan benar setelah di tes gampang terkelupas, Not Recomended, Kualitas begini banyak yg lebih murah",negative
fadli zon anjing kau . tidak usah kau sok polos .,negative
"respon agak lama , sama sayang nya rem nya bukan asli , masih rom distrobitor",negative
"makanan dikit tapi mahal , tidak enak , pelayanan lambat .",negative
kebetulan dekat tempat menginap di asia afrika . jalan kaki hanya 500 m . teman titip beli buat oleh oleh . rasa biasa saja . lumayan mahal .,negative
"kiranya kini ada yang hendak mendaur ulang rebrending sby di tahun 2004 silam , lebih parah disalami rakyat nya sendiri dengan menampakkan muka masam dan tidak memandang meski menerima jabat tangan konstituen nya .",negative
pengiriman cepat...tp kurang teliti saat dikirim...Macro Lensnya tidak ada..saya cuma dapet fish eye sama wide angle... :( padahal macro lens yg saya mau..Mohon dicek dulu seblm dikirim..agak kecewa..,negative
"dikirimnya lama, plus batrenya cuma 1500mah alias tdk sesuai pic.",negative
"Gak ada bintang, Tidak sesuai iklan, Di iklan bisa nambah tekanan/pressure.hasilnya Nol Besar.Lebih kenceng eksistingnya.",negative
terlalu sombong sekaligus pengecut untuk mengakui kebobrokan yang telah dibangun . kader nya korup semua lini .,negative
"ahmad dhani suka-suka - an ikut-ikut politik , mengerti juga tidak .",negative
barang nya sudah sampai dengan selamat walau barang nya datang telat,negative
"saya tdi tarik uang di atm bni tamansari kec. bandung wetan , uang nya tidak keluar dari mesin tetapi sms banking saya masuk kalau misalnya ada penarikan , kacau amat sih pelayanan .",negative
Buku gambarnya di gulung alhasil jadi melengkung semua,negative
"Maaf sebelumnya, bknnya sy mau menjelekan produk. tp sy kecewa salah satu gepuk toples warna merah stlah 2hr ko sudah berjamur, pdhl 2 toples yg lainnya masih wenak bgtzz gepuknya",negative
G dikirim sm bubble wrap T.T,negative
"ternyata bukan hot wheels asli, bahan plastik. harap di beri keterangan bahwa barang tdk original.",negative
"kecewa belanja di tempat kamu, lain di pesan lain dikirim ??????",negative
"pengriman lama, bukan dr kurirnya, tp sellernya yg lemot krim ke ekspedisi nya, dn barang juga kurang 1pcs",negative
"salah satu kunci tidak bisa menutup baik , kunci yang tengah , tidak sesuai dengan yang dijanjikan",negative
